Name,Year Published,Min Players,Max Players,Play Time,Users Rated,Rating Average,Complexity Average,Mechanics
The World at War,1990,2,5,180,169,6.39024,3.3913, Minimap Resolution
The World at War,1990,2,5,180,169,6.39024,3.3913, Stat Check Resolution
The World at War,1990,2,5,180,169,6.39024,3.3913, Team-Based Game
Islands of the Damned: Wake Island and Peleliu,2015,1,1,180,61,7.33934,2.125,Area Movement
BattleGoats,2016,2,6,30,73,7.27726,1.1429,Memory
BattleGoats,2016,2,6,30,73,7.27726,1.1429, Player Elimination
BattleGoats,2016,2,6,30,73,7.27726,1.1429, Variable Player Powers
Take That,2016,2,4,20,201,6.15075,1.25,Hand Management
Take That,2016,2,4,20,201,6.15075,1.25, Take That
21 Days,2017,1,4,45,169,6.81627,2.6923,Cooperative Game
21 Days,2017,1,4,45,169,6.81627,2.6923, Dice Rolling
21 Days,2017,1,4,45,169,6.81627,2.6923, Player Elimination
21 Days,2017,1,4,45,169,6.81627,2.6923, Solo / Solitaire Game
21 Days,2017,1,4,45,169,6.81627,2.6923, Storytelling
21 Days,2017,1,4,45,169,6.81627,2.6923, Variable Player Powers
21 Days,2017,1,4,45,169,6.81627,2.6923, Worker Placement
The Queen of Hansa,2019,2,4,45,69,7.11087,2,Card Drafting
The Queen of Hansa,2019,2,4,45,69,7.11087,2, Hand Management
The Queen of Hansa,2019,2,4,45,69,7.11087,2, Set Collection
Bahamas,2019,4,8,45,153,6.37747,1.3333,Card Drafting
Bahamas,2019,4,8,45,153,6.37747,1.3333, Dice Rolling
Verflucht!,2018,1,5,15,260,6.00788,1.0909,Cooperative Game
"Aegean Strike: Land, Air, and Sea Combat in the Eastern Mediterranean",1986,2,2,360,175,6.36555,4.2353,Dice Rolling
"Aegean Strike: Land, Air, and Sea Combat in the Eastern Mediterranean",1986,2,2,360,175,6.36555,4.2353, Hexagon Grid
"Aegean Strike: Land, Air, and Sea Combat in the Eastern Mediterranean",1986,2,2,360,175,6.36555,4.2353, Simulation
Buccaneer,1938,2,6,90,331,5.97438,1.4,Pick-up and Deliver
Buccaneer,1938,2,6,90,331,5.97438,1.4, Trading
A Game of Cat & Mouth,2020,2,2,10,65,7.75577,1,
D-Day (3rd edition),1977,2,2,180,390,5.95846,2.537,Hexagon Grid
Introduction to Advanced Dungeons & Dragons,1995,2,7,120,85,7.03576,3,Cooperative Game
Introduction to Advanced Dungeons & Dragons,1995,2,7,120,85,7.03576,3, Dice Rolling
Introduction to Advanced Dungeons & Dragons,1995,2,7,120,85,7.03576,3, Grid Movement
Introduction to Advanced Dungeons & Dragons,1995,2,7,120,85,7.03576,3, Player Judge
Introduction to Advanced Dungeons & Dragons,1995,2,7,120,85,7.03576,3, Role Playing
Introduction to Advanced Dungeons & Dragons,1995,2,7,120,85,7.03576,3, Square Grid
Forged in Fire: The 1862 Peninsula Campaign,2006,2,2,180,74,6.99162,2.1429,Dice Rolling
Forged in Fire: The 1862 Peninsula Campaign,2006,2,2,180,74,6.99162,2.1429, Point to Point Movement
Forged in Fire: The 1862 Peninsula Campaign,2006,2,2,180,74,6.99162,2.1429, Secret Unit Deployment
Doctor Who: The Card Game,2012,2,4,60,821,5.7188,1.9559,Area Majority / Influence
Doctor Who: The Card Game,2012,2,4,60,821,5.7188,1.9559, Card Drafting
Doctor Who: The Card Game,2012,2,4,60,821,5.7188,1.9559, Hand Management
Doctor Who: The Card Game,2012,2,4,60,821,5.7188,1.9559, Secret Unit Deployment
Doctor Who: The Card Game,2012,2,4,60,821,5.7188,1.9559, Take That
Tara Wolf in Valley of the Kings,2016,2,2,30,160,6.31725,1.5,Hand Management
Saganami Island Tactical Simulator,2005,2,8,120,97,6.86907,4.3667,Hexagon Grid
Saganami Island Tactical Simulator,2005,2,8,120,97,6.86907,4.3667, Simulation
Saganami Island Tactical Simulator,2005,2,8,120,97,6.86907,4.3667, Simultaneous Action Selection
Ahoy Treasures!,2006,2,4,20,99,6.65475,1.1,Roll / Spin and Move
Lumis: Der Pfad des Feuers,2015,2,4,30,124,6.42258,1.8571,Hand Management
Lumis: Der Pfad des Feuers,2015,2,4,30,124,6.42258,1.8571, Network and Route Building
Dam It!,2018,2,4,20,100,6.672,1.25,Set Collection
Fluff,2018,2,4,30,104,6.76756,1,Auction/Bidding
Fluff,2018,2,4,30,104,6.76756,1, Betting and Bluffing
Fluff,2018,2,4,30,104,6.76756,1, Dice Rolling
Fluff,2018,2,4,30,104,6.76756,1, Player Elimination
Fluff,2018,2,4,30,104,6.76756,1, Push Your Luck
Bleeding Kansas,2019,2,2,180,44,7.95909,2.2857,Area Majority / Influence
Bleeding Kansas,2019,2,2,180,44,7.95909,2.2857, Campaign / Battle Card Driven
Bleeding Kansas,2019,2,2,180,44,7.95909,2.2857, Dice Rolling
Bleeding Kansas,2019,2,2,180,44,7.95909,2.2857, Hand Management
Bleeding Kansas,2019,2,2,180,44,7.95909,2.2857, Simulation
The Sands of War,1991,2,2,120,111,6.64685,2.6,Hexagon Grid
Maki Stack,2018,2,6,15,206,6.14405,1,Team-Based Game
Jump Gate,2010,2,6,45,173,6.17794,2.25,Hand Management
Jump Gate,2010,2,6,45,173,6.17794,2.25, Modular Board
Jump Gate,2010,2,6,45,173,6.17794,2.25, Set Collection
Catch the Match,1995,2,8,15,180,6.15111,1,Pattern Recognition
Clash Along the Psel: The Battle of Kursk 1943,2004,2,2,120,47,8.13511,3.9,Dice Rolling
Clash Along the Psel: The Battle of Kursk 1943,2004,2,2,120,47,8.13511,3.9, Hexagon Grid
Clash Along the Psel: The Battle of Kursk 1943,2004,2,2,120,47,8.13511,3.9, Modular Board
The Battle for Dresden 1813,1995,2,2,300,73,7.0274,3,Hexagon Grid
The Battle for Dresden 1813,1995,2,2,300,73,7.0274,3, Simulation
End of the Line,2016,3,5,80,94,7.01521,2,Action Queue
End of the Line,2016,3,5,80,94,7.01521,2, Worker Placement
18 Los Angeles,2020,2,5,240,77,6.88701,3.5,Auction/Bidding
18 Los Angeles,2020,2,5,240,77,6.88701,3.5, Network and Route Building
18 Los Angeles,2020,2,5,240,77,6.88701,3.5, Stock Holding
18 Los Angeles,2020,2,5,240,77,6.88701,3.5, Tile Placement
Perpetual-Motion Machine,2010,2,4,45,216,6.0874,1.64,Hand Management
Perpetual-Motion Machine,2010,2,4,45,216,6.0874,1.64, Set Collection
Kido Butai: Japan's Carriers at Midway,2016,1,1,90,70,7.25571,2.1429,Chit-Pull System
Kido Butai: Japan's Carriers at Midway,2016,1,1,90,70,7.25571,2.1429, Dice Rolling
Kido Butai: Japan's Carriers at Midway,2016,1,1,90,70,7.25571,2.1429, Simulation
Kido Butai: Japan's Carriers at Midway,2016,1,1,90,70,7.25571,2.1429, Solo / Solitaire Game
Black Cross / Blue Sky,2010,1,6,60,73,7.11918,2.5,Dice Rolling
Black Cross / Blue Sky,2010,1,6,60,73,7.11918,2.5, Hexagon Grid
Black Cross / Blue Sky,2010,1,6,60,73,7.11918,2.5, Simulation
Daimyo's Fall,2018,1,5,60,79,7.56266,3.75,Deck Bag and Pool Building
Daimyo's Fall,2018,1,5,60,79,7.56266,3.75, Hand Management
Daimyo's Fall,2018,1,5,60,79,7.56266,3.75, Variable Player Powers
Magic Dance,1988,3,6,45,477,5.83113,1.4717,Dice Rolling
Magic Dance,1988,3,6,45,477,5.83113,1.4717, Memory
Magic Dance,1988,3,6,45,477,5.83113,1.4717, Roll / Spin and Move
Asgard's Chosen,2013,1,4,90,203,6.16133,3.1667,Area Movement
Asgard's Chosen,2013,1,4,90,203,6.16133,3.1667, Deck Bag and Pool Building
Asgard's Chosen,2013,1,4,90,203,6.16133,3.1667, Hand Management
Asgard's Chosen,2013,1,4,90,203,6.16133,3.1667, Modular Board
Asgard's Chosen,2013,1,4,90,203,6.16133,3.1667, Tile Placement
1812: The Cradle of Steam Railways,2011,2,4,180,64,7.15312,4.5,Network and Route Building
1812: The Cradle of Steam Railways,2011,2,4,180,64,7.15312,4.5, Stock Holding
1812: The Cradle of Steam Railways,2011,2,4,180,64,7.15312,4.5, Tile Placement
TimeTripper,1980,1,4,45,199,6.20603,2.1852,Cooperative Game
TimeTripper,1980,1,4,45,199,6.20603,2.1852, Dice Rolling
TimeTripper,1980,1,4,45,199,6.20603,2.1852, Hexagon Grid
TimeTripper,1980,1,4,45,199,6.20603,2.1852, Solo / Solitaire Game
Star Wars: Battle of Hoth,2012,2,4,15,244,5.97076,1.1579,Dice Rolling
Star Wars: Battle of Hoth,2012,2,4,15,244,5.97076,1.1579, Point to Point Movement
JunKing,2015,2,6,60,145,6.34276,1.5,Hand Management
JunKing,2015,2,6,60,145,6.34276,1.5, Set Collection
JunKing,2015,2,6,60,145,6.34276,1.5, Take That
Omen: Heir to the Dunes,2020,1,2,30,55,7.41091,0,Area Majority / Influence
Omen: Heir to the Dunes,2020,1,2,30,55,7.41091,0, Card Drafting
Omen: Heir to the Dunes,2020,1,2,30,55,7.41091,0, Hand Management
Mobile Frame Zero: Rapid Attack,2012,2,5,150,64,7.71875,2.5556,Dice Rolling
Mobile Frame Zero: Rapid Attack,2012,2,5,150,64,7.71875,2.5556, Modular Board
Mobile Frame Zero: Rapid Attack,2012,2,5,150,64,7.71875,2.5556, Player Elimination
Mobile Frame Zero: Rapid Attack,2012,2,5,150,64,7.71875,2.5556, Variable Player Powers
Operation Crusader,1978,2,2,300,71,7.29084,3.7857,Hexagon Grid
Operation Crusader,1978,2,2,300,71,7.29084,3.7857, Simulation
Race for the Chinese Zodiac,2019,3,5,70,104,6.59808,2.6,Auction/Bidding
Race for the Chinese Zodiac,2019,3,5,70,104,6.59808,2.6, Hand Management
Race for the Chinese Zodiac,2019,3,5,70,104,6.59808,2.6, Simultaneous Action Selection
Race for the Chinese Zodiac,2019,3,5,70,104,6.59808,2.6, Variable Player Powers
Aeon Trespass: Odyssey,2021,1,4,90,64,8.37875,4.3,Command Cards
Aeon Trespass: Odyssey,2021,1,4,90,64,8.37875,4.3, Cooperative Game
Aeon Trespass: Odyssey,2021,1,4,90,64,8.37875,4.3, Map Addition
Aeon Trespass: Odyssey,2021,1,4,90,64,8.37875,4.3, Scenario / Mission / Campaign Game
Aeon Trespass: Odyssey,2021,1,4,90,64,8.37875,4.3, Tech Trees / Tech Tracks
Maurice: War in an Age of Gentlemen and Philosophers - 1690-1790,2012,2,4,180,45,8.38667,2.8182,Action/Event
Maurice: War in an Age of Gentlemen and Philosophers - 1690-1790,2012,2,4,180,45,8.38667,2.8182, Campaign / Battle Card Driven
Maurice: War in an Age of Gentlemen and Philosophers - 1690-1790,2012,2,4,180,45,8.38667,2.8182, Dice Rolling
Maurice: War in an Age of Gentlemen and Philosophers - 1690-1790,2012,2,4,180,45,8.38667,2.8182, Events
Maurice: War in an Age of Gentlemen and Philosophers - 1690-1790,2012,2,4,180,45,8.38667,2.8182, Line of Sight
Maurice: War in an Age of Gentlemen and Philosophers - 1690-1790,2012,2,4,180,45,8.38667,2.8182, Measurement Movement
Maurice: War in an Age of Gentlemen and Philosophers - 1690-1790,2012,2,4,180,45,8.38667,2.8182, Simulation
Glow,2021,2,4,45,59,7.82185,2,Card Drafting
Glow,2021,2,4,45,59,7.82185,2, Dice Rolling
Glow,2021,2,4,45,59,7.82185,2, Push Your Luck
Glow,2021,2,4,45,59,7.82185,2, Set Collection
RoboRama,2014,2,4,45,131,6.34563,2.3333,Action Queue
RoboRama,2014,2,4,45,131,6.34563,2.3333, Hand Management
Versailles,2015,3,4,45,79,7.02785,1.8,
Palenque,2011,2,6,60,183,6.13268,2.2667,Action Points
Palenque,2011,2,6,60,183,6.13268,2.2667, Area Majority / Influence
Palenque,2011,2,6,60,183,6.13268,2.2667, Card Drafting
Palenque,2011,2,6,60,183,6.13268,2.2667, Enclosure
Palenque,2011,2,6,60,183,6.13268,2.2667, Grid Movement
Palenque,2011,2,6,60,183,6.13268,2.2667, Hand Management
"Cold War Commander: Fast-Play Tabletop Wargame Rules for Combined-Arms Operations, 1946+",2006,2,2,150,58,7.38621,3.2222,Dice Rolling
"Cold War Commander: Fast-Play Tabletop Wargame Rules for Combined-Arms Operations, 1946+",2006,2,2,150,58,7.38621,3.2222, Line of Sight
"Cold War Commander: Fast-Play Tabletop Wargame Rules for Combined-Arms Operations, 1946+",2006,2,2,150,58,7.38621,3.2222, Measurement Movement
"Cold War Commander: Fast-Play Tabletop Wargame Rules for Combined-Arms Operations, 1946+",2006,2,2,150,58,7.38621,3.2222, Scenario / Mission / Campaign Game
"Cold War Commander: Fast-Play Tabletop Wargame Rules for Combined-Arms Operations, 1946+",2006,2,2,150,58,7.38621,3.2222, Simulation
Demonlord,1981,2,2,90,97,6.75029,3,Dice Rolling
Demonlord,1981,2,2,90,97,6.75029,3, Grid Movement
Demonlord,1981,2,2,90,97,6.75029,3, Hexagon Grid
Demonlord,1981,2,2,90,97,6.75029,3, Simulation
JENA!,1996,2,3,300,106,6.9,2.85,Dice Rolling
JENA!,1996,2,3,300,106,6.9,2.85, Hexagon Grid
JENA!,1996,2,3,300,106,6.9,2.85, Simulation
Duel Masters Trading Card Game,2004,2,4,30,219,6.20216,1.9412,Hand Management
Duel Masters Trading Card Game,2004,2,4,30,219,6.20216,1.9412, Variable Player Powers
Luftschiff,1996,1,2,60,74,7.13243,3.3158,Dice Rolling
Luftschiff,1996,1,2,60,74,7.13243,3.3158, Events
Luftschiff,1996,1,2,60,74,7.13243,3.3158, Grid Movement
Luftschiff,1996,1,2,60,74,7.13243,3.3158, Scenario / Mission / Campaign Game
Luftschiff,1996,1,2,60,74,7.13243,3.3158, Simulation
Luftschiff,1996,1,2,60,74,7.13243,3.3158, Solo / Solitaire Game
Pass the Pandas,2014,2,5,10,168,6.25518,1,Dice Rolling
Axis & Allies Air Force Miniatures: Bandits High,2013,2,6,90,71,7.43099,2.8889,Dice Rolling
Axis & Allies Air Force Miniatures: Bandits High,2013,2,6,90,71,7.43099,2.8889, Point to Point Movement
Axis & Allies Air Force Miniatures: Bandits High,2013,2,6,90,71,7.43099,2.8889, Simulation
Axis & Allies Air Force Miniatures: Bandits High,2013,2,6,90,71,7.43099,2.8889, Variable Player Powers
Trivial Pursuit DVD: Star Wars Saga Edition,2005,2,6,90,385,5.93757,1.9375,Roll / Spin and Move
Dig Mars,2013,2,4,30,208,6.1101,1.6923,Action Points
Dig Mars,2013,2,4,30,208,6.1101,1.6923, Grid Movement
Cupcake Academy,2020,2,4,10,78,7.07556,1,Cooperative Game
Second World War at Sea: Strike South,2005,2,2,120,75,7.06133,2.7273,Hexagon Grid
Second World War at Sea: Strike South,2005,2,2,120,75,7.06133,2.7273, Paper-and-Pencil
Second World War at Sea: Strike South,2005,2,2,120,75,7.06133,2.7273, Simultaneous Action Selection
Switching Tracks,2015,2,5,60,104,6.5474,2.3636,Network and Route Building
Switching Tracks,2015,2,5,60,104,6.5474,2.3636, Pick-up and Deliver
Switching Tracks,2015,2,5,60,104,6.5474,2.3636, Point to Point Movement
Switching Tracks,2015,2,5,60,104,6.5474,2.3636, Variable Player Powers
A Spoiled Victory: Dunkirk 1940,2014,1,1,60,57,7.45614,2.1667,Action Points
A Spoiled Victory: Dunkirk 1940,2014,1,1,60,57,7.45614,2.1667, Point to Point Movement
A Spoiled Victory: Dunkirk 1940,2014,1,1,60,57,7.45614,2.1667, Solo / Solitaire Game
Snowbirds,2017,1,1,15,69,7.43188,1.75,Dice Rolling
Snowbirds,2017,1,1,15,69,7.43188,1.75, Hand Management
Snowbirds,2017,1,1,15,69,7.43188,1.75, Point to Point Movement
Snowbirds,2017,1,1,15,69,7.43188,1.75, Push Your Luck
Snowbirds,2017,1,1,15,69,7.43188,1.75, Simulation
Snowbirds,2017,1,1,15,69,7.43188,1.75, Solo / Solitaire Game
Kami,2019,2,4,20,159,6.42503,1.4286,Hand Management
Kami,2019,2,4,20,159,6.42503,1.4286, Team-Based Game
Der Perfekte Moment,2020,2,4,90,67,7.26881,1.8,Auction/Bidding
Der Perfekte Moment,2020,2,4,90,67,7.26881,1.8, Hidden Victory Points
Der Perfekte Moment,2020,2,4,90,67,7.26881,1.8, Tile Placement
Der Perfekte Moment,2020,2,4,90,67,7.26881,1.8, Variable Set-up
Medieval,2018,1,6,180,111,6.58198,2.75,Area Majority / Influence
Medieval,2018,1,6,180,111,6.58198,2.75, Dice Rolling
Medieval,2018,1,6,180,111,6.58198,2.75, Hand Management
Medieval,2018,1,6,180,111,6.58198,2.75, Solo / Solitaire Game
Goblin's Breakfast,2015,2,6,15,130,6.94338,1.4667,
5er Finden,2019,1,4,20,94,6.77833,1,Dice Rolling
5er Finden,2019,1,4,20,94,6.77833,1, Pattern Recognition
T-Rex's Holiday,2019,2,8,20,89,6.92303,2.3333,Dice Rolling
T-Rex's Holiday,2019,2,8,20,89,6.92303,2.3333, Paper-and-Pencil
Traveller Customizable Card Game: Two Player Starter Set,2017,1,4,30,86,7.27791,3.2857,Hand Management
Immortal 8,2018,3,6,60,68,7.39206,3,Card Drafting
Bataan!,2010,1,2,1200,60,7.6998,3.875,Chit-Pull System
Bataan!,2010,1,2,1200,60,7.6998,3.875, Dice Rolling
Bataan!,2010,1,2,1200,60,7.6998,3.875, Hexagon Grid
Intelle,2017,2,2,15,75,7.92939,2,Area Majority / Influence
Intelle,2017,2,2,15,75,7.92939,2, Modular Board
Sea Evil,2018,2,11,120,40,8.47748,3.1667,Card Play Conflict Resolution
Sea Evil,2018,2,11,120,40,8.47748,3.1667, Hexagon Grid
Sea Evil,2018,2,11,120,40,8.47748,3.1667, Paper-and-Pencil
Sea Evil,2018,2,11,120,40,8.47748,3.1667, Simulation
Sea Evil,2018,2,11,120,40,8.47748,3.1667, Variable Player Powers
Die Schlacht der Dinosaurier,1993,2,4,60,154,6.37143,1.3636,
Chunky Fighters,2009,2,99,10,199,6.21156,1.1379,Dice Rolling
Encantados,2016,2,6,60,81,7.13802,1.5,Set Collection
Encantados,2016,2,6,60,81,7.13802,1.5, Take That
Buzzword,2003,4,12,45,627,5.73496,1.186,Paper-and-Pencil
Buzzword,2003,4,12,45,627,5.73496,1.186, Team-Based Game
"Aspern-Essling: Napoleon on the Danube, 1809",1999,1,2,240,100,6.706,3.3529,Hexagon Grid
Ronin: Skirmish Wargames in the Age of the Samurai,2013,2,2,0,72,7.30972,2.25,Dice Rolling
Ronin: Skirmish Wargames in the Age of the Samurai,2013,2,2,0,72,7.30972,2.25, Simulation
Ronin: Skirmish Wargames in the Age of the Samurai,2013,2,2,0,72,7.30972,2.25, Variable Player Powers
Imperator,2002,2,2,480,69,7.45362,3,Area Movement
Greyhounds,1985,3,4,90,132,6.37356,2,Betting and Bluffing
Greyhounds,1985,3,4,90,132,6.37356,2, Simultaneous Action Selection
Lords of the Sierra Madre (Second Edition),1995,2,8,240,142,6.3507,3.4545,Area Movement
Lords of the Sierra Madre (Second Edition),1995,2,8,240,142,6.3507,3.4545, Auction/Bidding
Lords of the Sierra Madre (Second Edition),1995,2,8,240,142,6.3507,3.4545, Card Drafting
Lords of the Sierra Madre (Second Edition),1995,2,8,240,142,6.3507,3.4545, Trading
Goths Save The Queen,2016,2,4,20,191,6.16068,2,Secret Unit Deployment
Goths Save The Queen,2016,2,4,20,191,6.16068,2, Simultaneous Action Selection
Goths Save The Queen,2016,2,4,20,191,6.16068,2, Team-Based Game
Highway to the Kremlin: Napoleon's March on Moscow,2001,2,4,180,59,7.64661,3.7143,Action Points
Highway to the Kremlin: Napoleon's March on Moscow,2001,2,4,180,59,7.64661,3.7143, Hexagon Grid
Kaiju Crush,2017,2,4,45,153,6.37697,2,Modular Board
Kaiju Crush,2017,2,4,45,153,6.37697,2, Pattern Building
Kaiju Crush,2017,2,4,45,153,6.37697,2, Rock-Paper-Scissors
Xalapa,2014,1,6,30,103,6.64804,2.4286,
Atlantica,2018,2,5,35,74,7.03108,1.8889,Set Collection
Hospital Rush,2014,3,5,60,280,5.98043,1.6875,Variable Phase Order
Hospital Rush,2014,3,5,60,280,5.98043,1.6875, Variable Player Powers
Hospital Rush,2014,3,5,60,280,5.98043,1.6875, Worker Placement
Unstable Unicorns: NSFW Base Game,2019,2,8,45,113,6.95764,2,Hand Management
Unstable Unicorns: NSFW Base Game,2019,2,8,45,113,6.95764,2, Set Collection
Unstable Unicorns: NSFW Base Game,2019,2,8,45,113,6.95764,2, Take That
Miss Poutine,2009,4,8,15,176,6.17786,1.1667,Set Collection
Hacienda (Second Edition),2019,2,5,90,71,7.2169,2.5,Card Drafting
Hacienda (Second Edition),2019,2,5,90,71,7.2169,2.5, Enclosure
Hacienda (Second Edition),2019,2,5,90,71,7.2169,2.5, Network and Route Building
Hacienda (Second Edition),2019,2,5,90,71,7.2169,2.5, Tile Placement
Word Thief,1994,2,4,45,218,6.11344,1.8571,Set Collection
"Druid: Boudicca's Rebellion, 61 A.D.",1984,2,2,180,93,6.82473,2.8667,Dice Rolling
"Druid: Boudicca's Rebellion, 61 A.D.",1984,2,2,180,93,6.82473,2.8667, Hexagon Grid
"Druid: Boudicca's Rebellion, 61 A.D.",1984,2,2,180,93,6.82473,2.8667, Simulation
All Things Zombie: Better Dead Than Zed!,2009,1,8,45,70,7.46714,2.6364,Cooperative Game
All Things Zombie: Better Dead Than Zed!,2009,1,8,45,70,7.46714,2.6364, Variable Player Powers
Pacific Victory: Pacific Theater of WW2 - Second Edition,2018,2,2,300,54,7.97148,3,Dice Rolling
Pacific Victory: Pacific Theater of WW2 - Second Edition,2018,2,2,300,54,7.97148,3, Secret Unit Deployment
Pacific Victory: Pacific Theater of WW2 - Second Edition,2018,2,2,300,54,7.97148,3, Simulation
Stone & Relic,2013,2,4,30,123,6.3939,2,Area Majority / Influence
Stone & Relic,2013,2,4,30,123,6.3939,2, Hand Management
Dino Twist,2015,2,6,20,131,6.40338,1.5,Hand Management
Dino Twist,2015,2,6,20,131,6.40338,1.5, Set Collection
Dino Twist,2015,2,6,20,131,6.40338,1.5, Simultaneous Action Selection
Mighty Monsters,2016,3,6,35,317,5.93623,1.25,Betting and Bluffing
Mighty Monsters,2016,3,6,35,317,5.93623,1.25, Hand Management
Cartoon Network Crossover Crisis: Animation Annihilation Deck-Building Game,2017,2,4,45,61,7.29946,2,Deck Bag and Pool Building
Wild Vikings,2008,2,5,15,220,6.10205,1.25,Auction/Bidding
Wild Vikings,2008,2,5,15,220,6.10205,1.25, Dice Rolling
Shogunate,2016,3,6,25,138,6.39922,1.75,Action Queue
Shogunate,2016,3,6,25,138,6.39922,1.75, Simultaneous Action Selection
Oh Captain!,2017,3,6,30,286,5.98556,1.75,Hand Management
Oh Captain!,2017,3,6,30,286,5.98556,1.75, Take That
Oh Captain!,2017,3,6,30,286,5.98556,1.75, Trading
Pax Viking,2020,1,6,90,58,7.54138,3.375,Area Majority / Influence
Pax Viking,2020,1,6,90,58,7.54138,3.375, Card Drafting
Pax Viking,2020,1,6,90,58,7.54138,3.375, Cooperative Game
Pax Viking,2020,1,6,90,58,7.54138,3.375, Simulation
Pax Viking,2020,1,6,90,58,7.54138,3.375, Solo / Solitaire Game
Pax Viking,2020,1,6,90,58,7.54138,3.375, Tile Placement
Pax Viking,2020,1,6,90,58,7.54138,3.375, Trading
Pax Viking,2020,1,6,90,58,7.54138,3.375, Variable Player Powers
Strand-Cup,2000,4,8,45,193,6.10026,1.2,Team-Based Game
Gruff: Rage of the Trolls,2017,1,2,45,66,8.2397,4,Campaign / Battle Card Driven
Gruff: Rage of the Trolls,2017,1,2,45,66,8.2397,4, Card Drafting
Gruff: Rage of the Trolls,2017,1,2,45,66,8.2397,4, Cooperative Game
Gruff: Rage of the Trolls,2017,1,2,45,66,8.2397,4, Variable Player Powers
Solitaire for Two,2001,1,4,45,87,6.79172,2.2,
Tien Len,0,2,8,20,72,7.17014,1.8571,Hand Management
Tien Len,0,2,8,20,72,7.17014,1.8571, Ladder Climbing
Tien Len,0,2,8,20,72,7.17014,1.8571, Trick-taking
Argo,2016,2,4,90,275,6.04782,2.75,Action Points
Argo,2016,2,4,90,275,6.04782,2.75, Action Queue
Argo,2016,2,4,90,275,6.04782,2.75, Area Movement
Argo,2016,2,4,90,275,6.04782,2.75, Modular Board
Argo,2016,2,4,90,275,6.04782,2.75, Tile Placement
Triumphant Fox: Rommel's Finest Hour,1994,2,2,180,63,7.45238,3.9091,Dice Rolling
Triumphant Fox: Rommel's Finest Hour,1994,2,2,180,63,7.45238,3.9091, Hexagon Grid
Ligretto Dice,2009,2,4,20,382,5.84614,1.0417,Dice Rolling
Empires at Sea: Deluxe Edition,2016,2,5,130,115,6.73,2.6667,Campaign / Battle Card Driven
Empires at Sea: Deluxe Edition,2016,2,5,130,115,6.73,2.6667, Dice Rolling
Empires at Sea: Deluxe Edition,2016,2,5,130,115,6.73,2.6667, Grid Movement
Empires at Sea: Deluxe Edition,2016,2,5,130,115,6.73,2.6667, Hand Management
Empires at Sea: Deluxe Edition,2016,2,5,130,115,6.73,2.6667, Trading
Valknut,2020,2,4,15,74,7.75676,1.3333,Action Points
Valknut,2020,2,4,15,74,7.75676,1.3333, Grid Movement
Valknut,2020,2,4,15,74,7.75676,1.3333, Tile Placement
Valknut,2020,2,4,15,74,7.75676,1.3333, Variable Player Powers
The Whatnot Cabinet,2021,1,4,30,60,7.52085,2,Set Collection
The Whatnot Cabinet,2021,1,4,30,60,7.52085,2, Solo / Solitaire Game
The Whatnot Cabinet,2021,1,4,30,60,7.52085,2, Tile Placement
King's Kilt,2015,2,4,45,211,6.09661,1.5556,Grid Movement
Hako Onna,2016,3,5,120,164,6.50249,2.6667,Point to Point Movement
Hako Onna,2016,3,5,120,164,6.50249,2.6667, Secret Unit Deployment
Hako Onna,2016,3,5,120,164,6.50249,2.6667, Team-Based Game
Hako Onna,2016,3,5,120,164,6.50249,2.6667, Variable Player Powers
Defiant Russia,2004,2,2,120,207,6.14662,2,Dice Rolling
Defiant Russia,2004,2,2,120,207,6.14662,2, Hexagon Grid
Defiant Russia,2004,2,2,120,207,6.14662,2, Simulation
Rabbit Rally,2016,2,4,15,141,6.31355,1.3333,Dice Rolling
Rabbit Rally,2016,2,4,15,141,6.31355,1.3333, Movement Template
Rabbit Rally,2016,2,4,15,141,6.31355,1.3333, Point to Point Movement
Tile Chess,1999,2,6,90,251,5.96386,2.6818,Grid Movement
Fairy Tale Fluxx,2018,2,6,30,118,6.52602,1.6667,Hand Management
Fairy Tale Fluxx,2018,2,6,30,118,6.52602,1.6667, Set Collection
Shop 'N Time,2017,2,8,30,161,6.18507,1,Card Drafting
Knaster,2019,1,99,15,132,6.44138,1,Dice Rolling
Knaster,2019,1,99,15,132,6.44138,1, Pattern Building
Color Brain: Disney Edition,2019,2,20,20,164,6.23994,1,Simultaneous Action Selection
Color Brain: Disney Edition,2019,2,20,20,164,6.23994,1, Voting
Keytown,2000,2,5,60,105,6.53952,2.8,Worker Placement
Keytown,2000,2,5,60,105,6.53952,2.8, Different Worker Types
Zagor: Odissea Americana,2016,2,5,90,68,7.59706,3,Card Drafting
Zagor: Odissea Americana,2016,2,5,90,68,7.59706,3, Dice Rolling
Zagor: Odissea Americana,2016,2,5,90,68,7.59706,3, Semi-Cooperative Game
Zagor: Odissea Americana,2016,2,5,90,68,7.59706,3, Variable Player Powers
Efemeris,2018,2,4,40,85,7.18565,2.6667,Area Majority / Influence
Efemeris,2018,2,4,40,85,7.18565,2.6667, Hand Management
Efemeris,2018,2,4,40,85,7.18565,2.6667, Tile Placement
1893: Cologne,2014,2,4,240,51,7.51373,3.5,Auction/Bidding
1893: Cologne,2014,2,4,240,51,7.51373,3.5, Network and Route Building
1893: Cologne,2014,2,4,240,51,7.51373,3.5, Stock Holding
1893: Cologne,2014,2,4,240,51,7.51373,3.5, Tile Placement
Jekyll vs. Hyde,2021,2,2,30,83,7.05904,0,Trick-taking
